"brand","model","trim","year","body_type","fuel_type","transmission","engine_size","seat_count","drivetrain","price","mileage","origin","color","city","posted_date","source","url","price_raw","price_scale","age","age_group","is_high_price","is_high_mileage"
"HYUNDAI","SANTAFE","PREMIUM HTRAC",2019,"SUV","Xăng","Automatic","2.4","7","AWD - 4 bánh toàn thời gian",7.29e+08,70000,"Lắp ráp trong nước","Xanh","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-santafe-premium-2.4l-htrac-2019-6788691",7.29e+08,"Original scale",7,"4-7 nam",FALSE,FALSE
"VINFAST","VF3","PLUS",2025,"Hatchback","Điện","Automatic",NA,"4","RFD - Dẫn động cầu sau",2.39e+08,0,"Lắp ráp trong nước","Đỏ","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-vinfast-vf3-plus-2025-6750969",2.39e+08,"Original scale",1,"0-3 nam",FALSE,FALSE
"MAZDA","3","LUXURY",2022,"Sedan","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",5.09e+08,0,"Lắp ráp trong nước","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mazda-3-1.5l-luxury-2022-6828656",5.09e+08,"Original scale",4,"4-7 nam",FALSE,FALSE
"MERCEDES BENZ","S","CLASS S450L",2020,"Sedan","Xăng","Automatic","3","5","RFD - Dẫn động cầu sau",2.289e+09,28000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-s_class-s450l-2020-6824586",2.289e+09,"Original scale",6,"4-7 nam",TRUE,FALSE
"BMW","3","SERIES 320I SPORT LINE",2024,"Sedan","Xăng","Automatic","2","5","RFD - Dẫn động cầu sau",1.379e+09,24000,"Lắp ráp trong nước","Xám","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-bmw-3_series-320i-sport-line-2024-6815281",1.379e+09,"Original scale",2,"0-3 nam",FALSE,FALSE
"LEXUS","LX","570",2014,"SUV","Xăng","Automatic","5.7","7","AWD - 4 bánh toàn thời gian",2.885e+09,140000,"Nhập khẩu","Đen","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-lexus-lx-570-2014-6813347",2.885e+09,"Original scale",12,"8-12 nam",TRUE,TRUE
"HYUNDAI","CUSTIN","CAO CẤP T",2025,"Van/Minivan","Xăng","Automatic","1.5","7","FWD - Dẫn động cầu trước",8.79e+08,6000,"Lắp ráp trong nước","Đen","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-custin-cao-cap-1.5t-2025-6811013",8.79e+08,"Original scale",1,"0-3 nam",FALSE,FALSE
"VINFAST","FADIL","PLUS",2021,"Hatchback","Xăng","Automatic","1.4","5","FWD - Dẫn động cầu trước",3e+08,60000,"Lắp ráp trong nước","Đỏ","Hải Phòng","05-06-2026","bonbanh.com","https://bonbanh.com/xe-vinfast-fadil-1.4-at-plus-2021-6780116",3e+08,"Original scale",5,"4-7 nam",FALSE,FALSE
"ROLLS ROYCE","CULLINAN","V12",2022,"SUV","Xăng","Automatic","6.7","4","AWD - 4 bánh toàn thời gian",3.3e+10,10000,"Nhập khẩu","Đen","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-rolls_royce-cullinan-6.75-v12-2022-6707066",3.3e+10,"Original scale",4,"4-7 nam",TRUE,FALSE
"ROLLS ROYCE","GHOST","V12",2010,"Sedan","Xăng","Automatic","6.6","4","AWD - 4 bánh toàn thời gian",3.68e+09,90000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-rolls_royce-ghost-6.6-v12-2010-6747305",3.68e+09,"Original scale",16,"Tren 12 nam",TRUE,TRUE
"MINI","CLUBMAN","COOPER S",2023,"Hatchback","Xăng","Automatic","2","5","FWD - Dẫn động cầu trước",1.859e+09,3000,"Nhập khẩu","Xanh","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mini-clubman-cooper-s-2023-6744753",1.859e+09,"Original scale",3,"0-3 nam",TRUE,FALSE
"HYUNDAI","SANTAFE","CAO CẤP HTRAC",2022,"SUV","Dầu","Automatic","2.2","7","AWD - 4 bánh toàn thời gian",1.068e+09,70000,"Lắp ráp trong nước","Xanh","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-santafe-cao-cap-2.2l-htrac-2022-6712701",1.068e+09,"Original scale",4,"4-7 nam",FALSE,FALSE
"FORD","EVEREST","TITANIUM 4X2",2025,"SUV","Dầu","Automatic","2","7","RFD - Dẫn động cầu sau",1.259e+09,9000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-everest-titanium-2.0l-4x2-at-2025-6548866",1.259e+09,"Original scale",1,"0-3 nam",FALSE,FALSE
"LINCOLN","NAVIGATOR","BLACK LABEL",2019,"SUV","Xăng","Automatic","3.5","7","4WD - Dẫn động 4 bánh",3.6e+09,120000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-lincoln-navigator-black-label-2019-6834214",3.6e+09,"Original scale",7,"4-7 nam",TRUE,TRUE
"TOYOTA","FORTUNER","G",2014,"SUV","Dầu","Manual","2.5","7","RFD - Dẫn động cầu sau",4.45e+08,180000,"Lắp ráp trong nước","Xám","Thanh Hóa","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-fortuner-2.5g-2014-6782312",4.45e+08,"Original scale",12,"8-12 nam",FALSE,TRUE
"KIA","MORNING","LX",2009,"Hatchback","Xăng","Automatic","1","5","FWD - Dẫn động cầu trước",2.68e+08,0,"Nhập khẩu","Xanh","Phú Thọ","05-06-2026","bonbanh.com","https://bonbanh.com/xe-kia-morning-lx-1.0-at-2009-6630205",2.68e+08,"Original scale",17,"Tren 12 nam",FALSE,FALSE
"BENTLEY","CONTINENTAL","GT SPEED",2009,"Coupe","Xăng","Automatic","6","4","AWD - 4 bánh toàn thời gian",1.9e+09,80000,"Nhập khẩu","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-bentley-continental-gt-speed-2009-6615758",1.9e+09,"Original scale",17,"Tren 12 nam",TRUE,TRUE
"HYUNDAI","SANTAFE","HTRAC",2018,"SUV","Xăng","Automatic","2.4","7","AWD - 4 bánh toàn thời gian",6.89e+08,59000,"Lắp ráp trong nước","Đen","Bình Dương","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-santafe-2.4l-htrac-2018-6828870",6.89e+08,"Original scale",8,"8-12 nam",FALSE,FALSE
"TOYOTA","LAND","CRUISER V6",2022,"SUV","Xăng","Automatic","3.4","7","AWD - 4 bánh toàn thời gian",4.79e+09,50000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-land_cruiser-3.5-v6-2022-6805890",4.79e+09,"Original scale",4,"4-7 nam",TRUE,FALSE
"MERCEDES BENZ","S","CLASS S450 4MATIC",2022,"Sedan","Xăng","Automatic","3","5","AWD - 4 bánh toàn thời gian",3.298e+09,39000,"Nhập khẩu","Đen","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-s_class-s450-4matic-2022-6768030",3.298e+09,"Original scale",4,"4-7 nam",TRUE,FALSE
"LEXUS","LM","300H",2021,"Van/Minivan","Hybrid","Automatic","2.5","7","AWD - 4 bánh toàn thời gian",4.96e+09,50000,"Nhập khẩu","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-lexus-lm-300h-2021-6617537",4.96e+09,"Original scale",5,"4-7 nam",TRUE,FALSE
"FORD","EXPLORER","LIMITED ECOBOOST",2021,"SUV","Xăng","Automatic","2.3","7","AWD - 4 bánh toàn thời gian",1.45e+09,63000,"Nhập khẩu","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-explorer-limited-2.3l-ecoboost-2021-6805916",1.45e+09,"Original scale",5,"4-7 nam",TRUE,FALSE
"TOYOTA","COROLLA","ALTIS V",2022,"Sedan","Xăng","Automatic","1.8","5","FWD - Dẫn động cầu trước",6.4e+08,30000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-corolla_altis-1.8v-2022-6822846",6.4e+08,"Original scale",4,"4-7 nam",FALSE,FALSE
"PORSCHE","CAYENNE","COUPE PLATINUM EDITION",2022,"SUV","Xăng","Automatic","3","5","AWD - 4 bánh toàn thời gian",4.499e+09,64000,"Nhập khẩu","Trắng","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-porsche-cayenne-coupe-platinum-edition-2022-6828281",4.499e+09,"Original scale",4,"4-7 nam",TRUE,FALSE
"BMW","4","SERIES 430I CONVERTIBLE M SPORT",2023,"Convertible/Cabriolet","Xăng","Automatic","2","4","RFD - Dẫn động cầu sau",2.68e+09,20000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-bmw-4_series-430i-convertible-m-sport-2023-6609699",2.68e+09,"Original scale",3,"0-3 nam",TRUE,FALSE
"FORD","EVEREST","TITANIUM 4X4",2021,"SUV","Dầu","Automatic","2","7","4WD - Dẫn động 4 bánh",8.89e+08,68000,"Nhập khẩu","Cát","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-everest-titanium-2.0l-4x4-at-2021-6807994",8.89e+08,"Original scale",5,"4-7 nam",FALSE,FALSE
"MERCEDES BENZ","GLC","300 4MATIC",2018,"SUV","Xăng","Automatic","2","5","AWD - 4 bánh toàn thời gian",8.99e+08,68000,"Lắp ráp trong nước","Xanh","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-glc-300-4matic-2018-6834200",8.99e+08,"Original scale",8,"8-12 nam",FALSE,FALSE
"LEXUS","ES","250",2025,"Sedan","Xăng","Automatic","2.5","5","FWD - Dẫn động cầu trước",2.5e+09,10000,"Nhập khẩu","Xanh","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-lexus-es-250-2025-6723252",2.5e+09,"Original scale",1,"0-3 nam",TRUE,FALSE
"LEXUS","RX","300",2022,"SUV","Xăng","Automatic","2","5","AWD - 4 bánh toàn thời gian",2.639e+09,30000,"Nhập khẩu","Đỏ","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-lexus-rx-300-2022-6693108",2.639e+09,"Original scale",4,"4-7 nam",TRUE,FALSE
"NISSAN","SUNNY","XV PREMIUM",2019,"Sedan","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",3.08e+08,46000,"Lắp ráp trong nước","Trắng","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-nissan-sunny-xv-premium-2019-6637353",3.08e+08,"Original scale",7,"4-7 nam",FALSE,FALSE
"HYUNDAI","PALISADE","PRESTIGE HTRAC",2023,"SUV","Dầu","Automatic","2.2","6","AWD - 4 bánh toàn thời gian",1.399e+09,3800,"Lắp ráp trong nước","Trắng","Hải Phòng","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-palisade-prestige-2.2-at-htrac-2023-6631566",1.399e+09,"Original scale",3,"0-3 nam",TRUE,FALSE
"HONDA","CITY","RS",2022,"Sedan","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",4.75e+08,9000,"Lắp ráp trong nước","Xanh","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-honda-city-rs-1.5-at-2022-6554460",4.75e+08,"Original scale",4,"4-7 nam",FALSE,FALSE
"KIA","K3","LUXURY",2024,"Sedan","Xăng","Automatic","1.6","5","FWD - Dẫn động cầu trước",5.35e+08,16000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-kia-k3-luxury-1.6-at-2024-6770355",5.35e+08,"Original scale",2,"0-3 nam",FALSE,FALSE
"BMW","5","SERIES 528I GT",2013,"Sedan","Xăng","Automatic","2","5","RFD - Dẫn động cầu sau",6.39e+08,72000,"Nhập khẩu","Trắng","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-bmw-5_series-528i-gt-2013-6833000",6.39e+08,"Original scale",13,"Tren 12 nam",FALSE,FALSE
"MITSUBISHI","XPANDER","CROSS",2021,"SUV","Xăng","Automatic","1.5","7","FWD - Dẫn động cầu trước",4.88e+08,21000,"Nhập khẩu","Bạc","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mitsubishi-xpander-cross-1.5-at-2021-6813414",4.88e+08,"Original scale",5,"4-7 nam",FALSE,FALSE
"HONDA","CIVIC","G",2021,"Sedan","Xăng","Automatic","1.8","5","FWD - Dẫn động cầu trước",5.68e+08,50000,"Nhập khẩu","Trắng","Bình Dương","05-06-2026","bonbanh.com","https://bonbanh.com/xe-honda-civic-g-1.8-at-2021-6831771",5.68e+08,"Original scale",5,"4-7 nam",FALSE,FALSE
"VINFAST","VF7","PLUS",2025,"SUV","Điện","Automatic",NA,"5","FWD - Dẫn động cầu trước",7.55e+08,16000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-vinfast-vf7-plus-2025-6834204",7.55e+08,"Original scale",1,"0-3 nam",FALSE,FALSE
"LEXUS","LX","570",2015,"SUV","Xăng","Automatic","5.7","7","AWD - 4 bánh toàn thời gian",4.675e+09,132000,"Nhập khẩu","Trắng","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-lexus-lx-570-2015-6830931",4.675e+09,"Original scale",11,"8-12 nam",TRUE,TRUE
"BMW","3","SERIES 320I SPORT LINE",2024,"Sedan","Xăng","Automatic","2","5","RFD - Dẫn động cầu sau",1.379e+09,15000,"Lắp ráp trong nước","Trắng","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-bmw-3_series-320i-sport-line-2024-6815057",1.379e+09,"Original scale",2,"0-3 nam",FALSE,FALSE
"VINFAST","FADIL","BẢN THƯỜNG",2020,"Hatchback","Xăng","Automatic","1.4","5","FWD - Dẫn động cầu trước",2.68e+08,0,"Lắp ráp trong nước","Xanh","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-vinfast-fadil-1.4-at-2020-6771963",2.68e+08,"Original scale",6,"4-7 nam",FALSE,FALSE
"TOYOTA","VIOS","G",2022,"Sedan","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",4.35e+08,80000,"Lắp ráp trong nước","Đỏ","Hải Phòng","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2022-6769193",4.35e+08,"Original scale",4,"4-7 nam",FALSE,TRUE
"HYUNDAI","SANTAFE","4WD",2018,"SUV","Xăng","Automatic","2.4","7","4WD - Dẫn động 4 bánh",6.3e+08,80500,"Lắp ráp trong nước","Đen","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-santafe-2.4l-4wd-2018-6725701",6.3e+08,"Original scale",8,"8-12 nam",FALSE,TRUE
"MG","HS","T LUX",2024,"Crossover","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",5.89e+08,25000,"Nhập khẩu","Trắng","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mg-hs-1.5t-lux-2024-6624863",5.89e+08,"Original scale",2,"0-3 nam",FALSE,FALSE
"MAZDA","3","LUXURY",2022,"Sedan","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",5.35e+08,32000,"Lắp ráp trong nước","Xanh","Bình Dương","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mazda-3-1.5l-luxury-2022-6831768",5.35e+08,"Original scale",4,"4-7 nam",FALSE,FALSE
"HYUNDAI","SANTAFE","BẢN THƯỜNG",2021,"SUV","Dầu","Automatic","2.2","7","FWD - Dẫn động cầu trước",7.96e+08,80000,"Lắp ráp trong nước","Đen","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-santafe-2.2l-2021-6831959",7.96e+08,"Original scale",5,"4-7 nam",FALSE,TRUE
"TOYOTA","CAMRY","Q",2020,"Sedan","Xăng","Automatic","2.5","5","FWD - Dẫn động cầu trước",8.5e+08,90000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-camry-2.5q-2020-6818104",8.5e+08,"Original scale",6,"4-7 nam",FALSE,TRUE
"MERCEDES BENZ","E","CLASS E200 EXCLUSIVE",2022,"Sedan","Xăng","Automatic","2","5","RFD - Dẫn động cầu sau",1.669e+09,18000,"Lắp ráp trong nước","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-e_class-e200-exclusive-2022-6154235",1.669e+09,"Original scale",4,"4-7 nam",TRUE,FALSE
"VINFAST","VF8","ECO AWD",2023,"SUV","Điện","Automatic",NA,"5","AWD - 4 bánh toàn thời gian",7.05e+08,52000,"Lắp ráp trong nước","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-vinfast-vf8-eco-awd-2023-6560894",7.05e+08,"Original scale",3,"0-3 nam",FALSE,FALSE
"HYUNDAI","I10","BẢN THƯỜNG",2022,"Sedan","Xăng","Automatic","1.2","5","FWD - Dẫn động cầu trước",3.57e+08,27000,"Lắp ráp trong nước","Trắng","Bình Dương","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-i10-1.2-at-2022-6808881",3.57e+08,"Original scale",4,"4-7 nam",FALSE,FALSE
"VOLKSWAGEN","VILORAN","LUXURY",2025,"Van/Minivan","Xăng","Automatic","2","7","FWD - Dẫn động cầu trước",2.288e+09,999,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-volkswagen-viloran-luxury-2025-6802258",2.288e+09,"Original scale",1,"0-3 nam",TRUE,FALSE
"MERCEDES BENZ","E","CLASS E300 AMG",2022,"Sedan","Xăng","Automatic","2","5","RFD - Dẫn động cầu sau",1.75e+09,70000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-e_class-e300-amg-2022-6720623",1.75e+09,"Original scale",4,"4-7 nam",TRUE,FALSE
"MERCEDES BENZ","GLC","300 4MATIC",2020,"SUV","Xăng","Automatic","2","5","AWD - 4 bánh toàn thời gian",1.379e+09,69000,"Lắp ráp trong nước","Trắng","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-glc-300-4matic-2020-6832488",1.379e+09,"Original scale",6,"4-7 nam",FALSE,FALSE
"TOYOTA","COROLLA","CROSS V",2024,"SUV","Xăng","Automatic","1.8","5","FWD - Dẫn động cầu trước",7.7e+08,30000,"Nhập khẩu","Xám","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-corolla_cross-1.8v-2024-6815381",7.7e+08,"Original scale",2,"0-3 nam",FALSE,FALSE
"LANDROVER","RANGE","ROVER HSE V6",2019,"SUV","Xăng","Automatic","3","5","AWD - 4 bánh toàn thời gian",4.699e+09,60000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-landrover-range_rover-hse-3.0-v6-2019-6728417",4.699e+09,"Original scale",7,"4-7 nam",TRUE,FALSE
"KIA","SONET","LUXURY",2025,"SUV","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",5.45e+08,9000,"Lắp ráp trong nước","Đỏ","Bình Dương","05-06-2026","bonbanh.com","https://bonbanh.com/xe-kia-sonet-luxury-1.5-at-2025-6812634",5.45e+08,"Original scale",1,"0-3 nam",FALSE,FALSE
"MERCEDES BENZ","C","CLASS C200 EXCLUSIVE",2021,"Sedan","Xăng","Automatic","2","5","RFD - Dẫn động cầu sau",8.98e+08,50000,"Lắp ráp trong nước","Đen","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-c_class-c200-exclusive-2021-6811731",8.98e+08,"Original scale",5,"4-7 nam",FALSE,FALSE
"VINFAST","VF8","PLUS AWD",2023,"SUV","Điện","Automatic",NA,"5","AWD - 4 bánh toàn thời gian",7e+08,44000,"Lắp ráp trong nước","Đỏ","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-vinfast-vf8-plus-awd-2023-6802678",7e+08,"Original scale",3,"0-3 nam",FALSE,FALSE
"FORD","FIESTA","S ECOBOOST",2014,"Hatchback","Xăng","Automatic","1","5","FWD - Dẫn động cầu trước",1.6e+08,110000,"Lắp ráp trong nước","Bạc","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-fiesta-s-1.0-at-ecoboost-2014-6834175",1.6e+08,"Original scale",12,"8-12 nam",FALSE,TRUE
"MITSUBISHI","TRITON","ATHLETE 4X2 MIVEC",2021,"Bán tải / Pickup","Dầu","Automatic","2.4","5","RFD - Dẫn động cầu sau",5.6e+08,57000,"Nhập khẩu","Cam","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mitsubishi-triton-athlete-4x2-at-mivec-2021-6697509",5.6e+08,"Original scale",5,"4-7 nam",FALSE,FALSE
"LANDROVER","RANGE","ROVER SPORT HSE",2015,"SUV","Xăng","Automatic","3","5","AWD - 4 bánh toàn thời gian",1.255e+09,90000,"Nhập khẩu","Đen","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-landrover-range_rover_sport-hse-2015-6831608",1.255e+09,"Original scale",11,"8-12 nam",FALSE,TRUE
"LEXUS","RX","350",2016,"SUV","Xăng","Automatic","3.5","5","AWD - 4 bánh toàn thời gian",1.83e+09,144000,"Nhập khẩu","Đen","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-lexus-rx-350-2016-6804374",1.83e+09,"Original scale",10,"8-12 nam",TRUE,TRUE
"TOYOTA","VIOS","G",2013,"Sedan","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",2.76e+08,0,"Lắp ráp trong nước","Bạc","Phú Thọ","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-vios-1.5g-2013-6763232",2.76e+08,"Original scale",13,"Tren 12 nam",FALSE,FALSE
"LEXUS","RX","350",2017,"SUV","Xăng","Automatic","3.5","5","AWD - 4 bánh toàn thời gian",2.289e+09,80000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-lexus-rx-350-2017-6630358",2.289e+09,"Original scale",9,"8-12 nam",TRUE,TRUE
"MERCEDES BENZ","C","CLASS C300 AMG",2018,"Sedan","Xăng","Automatic","2","5","RFD - Dẫn động cầu sau",7.4e+08,76000,"Lắp ráp trong nước","Đỏ","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-c_class-c300-amg-2018-6834186",7.4e+08,"Original scale",8,"8-12 nam",FALSE,FALSE
"MAZDA","2","LUXURY",2021,"Sedan","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",3.85e+08,45000,"Nhập khẩu","Đỏ","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mazda-2-luxury-2021-6775432",3.85e+08,"Original scale",5,"4-7 nam",FALSE,FALSE
"MG","5","LUXURY",2024,"Sedan","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",4.39e+08,17000,"Nhập khẩu","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mg-5-luxury-1.5-at-2024-6787797",4.39e+08,"Original scale",2,"0-3 nam",FALSE,FALSE
"TOYOTA","CAMRY","Q",2019,"Sedan","Xăng","Automatic","2.5","5","FWD - Dẫn động cầu trước",7.99e+08,61000,"Nhập khẩu","Đen","Bình Dương","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-camry-2.5q-2019-6808869",7.99e+08,"Original scale",7,"4-7 nam",FALSE,FALSE
"MG","5","BẢN THƯỜNG",2024,"Sedan","Xăng","Manual","1.5","5","FWD - Dẫn động cầu trước",2.59e+08,50000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mg-5-1.5-mt-2024-6811233",2.59e+08,"Original scale",2,"0-3 nam",FALSE,FALSE
"VOLKSWAGEN","TERAMONT","BẢN THƯỜNG",2021,"SUV","Xăng","Automatic","2","7","AWD - 4 bánh toàn thời gian",1.298e+09,87000,"Nhập khẩu","Xám","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-volkswagen-teramont-2.0-at-2021-6826504",1.298e+09,"Original scale",5,"4-7 nam",FALSE,TRUE
"VINFAST","VF9","PLUS 7S",2025,"SUV","Điện","Automatic",NA,"7","AWD - 4 bánh toàn thời gian",1.32e+09,16,"Lắp ráp trong nước","Trắng","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-vinfast-vf9-plus-7s-2025-6708097",1.32e+09,"Original scale",1,"0-3 nam",FALSE,FALSE
"CHEVROLET","VIVANT","CDX",2008,"Crossover","Xăng","Automatic","2","7","FWD - Dẫn động cầu trước",7.5e+07,268578,"Lắp ráp trong nước","Vàng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-chevrolet-vivant-cdx-at-2008-6622361",7.5e+07,"Original scale",18,"Tren 12 nam",FALSE,TRUE
